PST045214,PST040210,PST120214,POP010210,AGE135214,AGE295214,AGE775214,SEX255214,RHI125214,RHI225214,RHI325214,RHI425214,RHI525214,RHI625214,RHI725214,RHI825214,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010214,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,POP060210
242321,221344,9.5,221339,7.2,27,13,50.5,90,1.9,1.9,3.4,0.4,2.3,16.2,74.9,82.4,10.9,15.5,85.8,28.7,16452,20.1,97542,68.6,15.5,147500,82150,2.74,26715,54515,12.2,5454,98642,0.5,15567,18799,0.9,1.3,2.3,0,5.2,23.7,0,0,2390591,11332,295747,2218,847.36,261.2
4361,4255,2.5,4255,2.5,14.6,29,49.1,95.9,1.2,0.8,0.6,0,1.6,5.3,91.2,84.1,2.1,5.9,94.6,32.7,790,34.7,4167,80.6,5.1,216200,2048,2.06,25761,32427,14.6,143,543,7.3,655,0,0,0,0,0,0,0,0,0,58746,14820,5545,43,738.63,5.8
668347,626663,6.7,626681,7,21.5,11.1,51.8,65.6,28.1,0.5,3.4,0.1,2.3,9.9,56.9,79.2,11.7,15.5,86.4,35.9,38947,23.3,292895,54.7,37.2,167500,256745,2.39,28467,47335,18.5,18333,396610,3.5,60225,64653,11.1,0.6,3.4,0.1,2.9,26.8,7347204,11942568,10581843,17029,2202982,6413,504.03,1243.3
932708,916896,1.7,916924,5.9,23.4,13.5,51,81.1,5.2,0.4,11.4,0.1,1.8,14.1,68.1,88.2,18.4,26.3,92.1,46.3,42246,28.9,357407,74.4,27.7,286500,336028,2.71,38570,78487,6.9,33329,583086,1.5,77413,101546,2.3,0,8.4,0,4,26.1,16862490,49574946,18043391,19550,2226207,1341,327.5,2799.8
3254,3319,-2,3320,5.1,19.7,26.9,51.3,95.3,1,2.1,0.3,0,1.3,21.1,75.8,82.9,3.7,12.2,85.5,17.4,301,21.5,2663,73.2,4,70400,1436,2.16,26407,40795,11,66,241,-23.2,293,0,0,0,0,0,0,0,0,0,24506,7233,0,0,911.47,3.6
1850,1846,0.2,1846,6.5,22.5,18.7,48.9,95.1,0.4,3.1,0.3,0,1,2.5,93,95.5,0.1,3.9,87.5,16.4,148,23.7,922,86.3,5.2,98900,753,2.44,32253,71250,7.4,48,571,0,134,200,0,0,0,0,0,43,0,0,9964,5844,0,8,722.51,2.6
11533,11782,-2.1,11782,7.2,25.7,17.2,48.4,96.9,1.4,0.8,0.3,0.1,0.5,88.5,9.9,81.3,3.4,65.7,66,6.8,650,22.9,5534,72.5,4.5,52700,3901,2.84,20181,34131,19.7,163,2533,14.2,753,1015,0,0,0,0,60.6,21.8,0,17461,49609,4084,3745,0,1793.48,6.6
1396,1394,0.1,1394,3.4,17.8,20.9,46.7,95.9,0.1,1.7,0.4,0,1.9,11,86.3,87.8,3,7,88.7,22.2,145,18.9,1290,72.2,3.5,123200,648,2.08,25936,43606,8.9,71,279,3.7,175,127,0,0,0,0,0,0,0,0,19370,14149,2416,0,1613.72,0.9
53529,54983,-2.6,54984,5.3,20.3,19.9,50.8,97,1.2,0.2,0.4,0,1.1,1.1,96.1,86.9,0.8,1.9,88.8,15.4,5260,21.6,27269,74.6,11.8,81000,22547,2.36,22060,41977,16,1205,16494,-2.3,2905,3755,0,0,0,0,0,18,1113025,0,594243,10846,44284,41,674.28,81.5
41188,42143,-2.3,42155,4.8,19.2,15.5,45.7,92,6.1,0.4,0.5,0,1,3.2,89.7,88.3,2.1,4.8,86.3,14.6,3188,25.3,18044,75.4,16.4,100200,15624,2.43,22700,51100,10.5,787,9408,2.7,2092,2986,0,0,0,0,0,29.9,456964,297204,337990,8078,31074,34,592.75,71.1
38436,37130,3.5,37128,9.6,33.6,12.6,49.6,98.2,0.5,0.3,0.4,0,0.7,3.9,94.5,91.3,1.9,40,62.1,10.3,1778,22.5,14378,78.9,6.7,160200,11833,3.13,19356,47617,16.5,802,11359,7.5,3429,3596,0,0,0,0,0,21.1,1602328,104569,276916,7498,33861,121,379.62,97.8
504,478,5.4,478,8.3,23.4,21.8,48,98.8,0.2,0.2,0,0,0.8,0.2,98.6,88.1,1.2,0.7,99,16,46,22.4,323,58.2,0.8,57200,249,2.35,19141,42917,17.7,8,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,710.87,0.7
20773,20801,-0.1,20802,7,30.2,15.7,49.1,96.5,0.3,1.5,0.4,0.2,1.2,4.9,92.3,85.4,2.4,4.7,89.9,16.4,1266,15.3,8513,79,7.3,151400,7146,2.82,19115,46229,15.4,515,5948,3.5,1369,1643,0,0,0,0,0,23.6,0,111990,324631,16494,24734,45,1910.58,10.9
26256,27153,-3.3,27153,6.4,22.4,17.8,52.3,69.5,28,0.4,0.7,0,1.3,2.5,67.7,84.6,1.8,2.6,77.6,11.4,1945,22,12103,67,9.8,86600,10341,2.55,17978,35329,20.5,446,5903,-0.2,1667,1804,0,0,0,0,0,0,526494,0,208661,7575,22893,22,323.44,84
11098,11665,-4.9,11670,5.7,24.8,17.7,52.4,28.1,71,0.2,0.1,0,0.6,1,27.6,93.8,0.1,0.9,76.1,11.1,462,21.6,5615,74.5,5.7,67000,3866,2.9,13379,23642,39.2,189,1738,-1.1,613,928,66.2,0,0,0,0,37.6,0,21337,75708,6018,12949,0,888.5,13.1
2102,2168,-3,2168,6.8,23.1,23.9,50.2,95.4,0.4,0.8,0.6,0,2.8,1.7,93.9,94.7,0,18.5,80.4,19.2,223,13.2,1193,71.5,8.8,78400,817,2.5,17336,31867,11.2,59,383,1.6,152,316,0,0,0,0,0,0,0,0,18254,9127,1574,0,1423.2,1.5
32041,32351,-1,32353,5,19.8,18.9,52.2,77.3,19.1,0.9,0.5,0,2.1,2.2,75.4,90.1,1.8,3,79.1,17.4,2551,23.1,14082,74.1,8.3,148700,12680,2.44,22580,44945,11.4,588,6347,-1.6,1522,2673,5.3,0,0,0,0,19.4,554193,161888,311758,9702,23765,50,473.93,68.3
5446,5457,-0.2,5457,5.6,22.9,20.7,48.9,97,0.6,0.7,0.4,0,1.3,1.9,95.4,89.4,0.6,3.5,87.9,16.5,432,16.6,2674,69.6,14.1,87400,2283,2.32,26137,49788,9.5,194,1757,3.5,375,344,0,0,0,0,0,0,0,142458,53907,9383,4256,5,862.36,6.3
166675,159440,4.5,159437,5.6,23.9,14.6,50.8,83.1,12.2,0.5,2.4,0.1,1.8,7.3,76.8,87.7,5.7,8.6,85.9,23.9,11179,24.4,70298,74.1,11,166700,59468,2.69,26467,50329,13.8,4356,60162,3.2,12432,15888,4.8,0,1.1,0,0,23.8,3167081,1275897,2288865,15114,246678,798,573.83,277.8
247687,243231,1.8,243231,8.4,29.8,12.8,49.9,88,1.5,6,1.5,0.2,2.8,47.7,45,84.2,18.1,39.6,71,15.5,14210,19.8,86374,62.2,17.8,156300,79679,3.02,19433,43506,22.6,4606,62573,-0.1,9131,12963,0.6,2.2,1.9,0,0,27.6,2686079,0,2425601,10442,245645,442,4295.4,56.6
7454,7682,-3,7682,4.8,22.1,22.1,50.9,98.2,0.4,0.2,0.5,0,0.8,1.7,96.8,89.9,1.1,1.1,90.7,16.3,790,22.7,3674,77.1,9.3,90900,3295,2.26,25564,47892,9.5,187,1663,-0.2,626,745,0,0,0,0,0,0,0,29361,49644,6546,4128,8,569.27,13.5
75128,75455,-0.4,75455,5.8,21.9,19.8,50,92.9,0.8,1.8,1,0.2,3.1,9.7,84.5,83.6,5,8.8,85.9,14,7912,26.1,34095,68.6,11.5,180200,29527,2.52,22212,42860,15.4,1809,18458,-1.3,3497,5763,0,1.6,0,0,1.7,23.8,1109135,0,910552,12355,96165,164,2402.8,31.4
9488,9636,-1.5,9636,7.1,24.5,10.1,47.3,74,0.9,13.5,4,0.7,6.9,4.7,70.7,80.5,4.6,8.9,91,23.9,895,12.2,6089,74.5,18.1,177700,3424,2.73,32579,74878,8.3,461,2786,-2.2,1258,1574,0,8.1,2,0,0,18.9,543389,81239,79692,8422,23148,3,34239.88,0.3
20801,20952,-0.7,20952,5.5,22.6,18,49.3,97.6,0.8,0.3,0.4,0,0.9,2.8,95.2,90.5,2,3.8,86.5,15.5,1873,26.8,8931,82.1,6.7,113300,7984,2.58,23641,52991,12.6,395,5190,2,1203,1276,0,0,0,0,0,21.9,0,181067,166048,8215,16299,36,396.74,52.8
7617,7817,-2.6,7817,9.9,30.5,13.9,49.1,92.9,1,3.1,0.5,0.1,2.4,31.1,64.3,89.8,13.4,26.9,80.3,15.9,478,17.3,2936,70.8,5,125600,2568,2.99,17684,44212,13.9,150,2027,-3.1,372,493,0,0,0,0,0,0,0,0,50445,6572,2596,8,1404.24,5.6
86316,85581,0.9,85579,4.1,16.9,14.3,49.9,88.2,1.1,0.9,6,0.3,3.6,7,82.1,78.5,8.8,12,94.6,50,5561,18.9,37107,57.9,29.3,270500,33384,2.42,26738,48604,22.5,2081,25350,1.5,5510,7157,0,0,3.4,0,0,29.3,590473,387072,685172,8398,134027,451,675.94,126.6
5815,6161,-5.6,6161,5.1,21.9,20.2,51.9,64.7,32.3,0.5,0.2,0.1,2.2,1.9,63.6,89,1.7,2.5,80.2,12,552,28.4,3129,78.1,11.6,55300,2419,2.45,19867,33717,18.8,98,652,-9.4,323,264,0,0,0,0,0,0,0,0,31840,4941,0,3,199.19,30.9
15418,16324,-5.6,16243,6.7,21.9,18.6,51.2,62.2,35.4,0.4,0.6,0.2,1.2,5.6,57.6,87.2,3.2,6.8,77.4,11.4,1533,23,7659,67.6,5.9,101400,6573,2.39,19409,34419,24,199,1986,-0.7,819,940,0,0,0,0,0,0,0,65887,88152,5394,0,15,493.05,32.9
27223,27718,-1.8,27720,6.1,22.6,16.5,50.7,97.9,0.7,0.3,0.2,0,0.9,1.2,96.8,89,0.4,0.6,75.5,10.4,1647,30.9,12281,79.7,5.8,74500,10319,2.59,19204,36406,20.3,409,4918,-2.2,1751,2273,0,0,0,0,0,0,0,306210,268548,9831,24362,2,409.5,67.7
22818,22374,2,22374,9.2,30.8,12.1,49.3,94.8,0.6,2.4,0.5,0.2,1.5,34,63.4,87.9,17.1,24.4,70.2,13.4,1339,17.8,8238,63.5,7.8,135200,7676,2.9,17182,40126,18.3,524,5770,4.3,1101,1719,0,0,0,0,0,0,764164,103712,300421,15013,14045,57,597.19,37.5
11567,12186,-5.1,12197,5,21.6,17.8,51.2,63.7,33.2,0.6,0.2,0.1,2.2,2,62.3,94,1,1.5,83.3,11.6,1129,36.6,5223,79.6,0.5,150200,4459,2.67,21187,46592,19.6,120,762,-5.7,549,712,0,0,0,0,0,0,0,81130,33978,2895,2348,20,340.45,35.8
11494,11561,-0.6,11561,5.6,24.2,17.6,50.6,84.3,1.8,9.1,0.5,0.1,4.3,3.3,82.2,86.2,1.2,3,87.3,21.5,988,21.9,5321,72.8,4.7,85200,4565,2.47,21947,44842,14.1,216,3748,-0.8,800,1182,0,0,0,0,0,0,0,27993,86777,7915,7080,2,731.9,15.8
2513,2553,-1.6,2553,6.5,20.7,18.9,50.3,95.8,0.9,1.1,0.8,0,1.3,6.5,89.8,84.3,2.4,3.9,91.4,20,158,13.9,1226,65.2,14.3,102800,1065,2.21,23232,44650,12.3,96,757,3.6,229,327,0,0,0,0,0,0,0,71471,14583,5385,856,2,722.64,3.5
1484,1557,-4.7,1556,3.6,25.7,24.7,48.5,97,0.2,1,0.5,0.1,1.1,7.7,90.2,93.1,1.8,7.4,88.7,17,184,20.3,910,83.5,0,152800,570,3.07,16959,38500,25.4,24,73,5.8,109,0,0,0,0,0,0,0,0,0,0,0,0,10,757.79,2.1
7180,7445,-3.6,7445,4.7,18.4,27.3,50.5,94.8,0.3,1.4,0.6,0.2,2.7,3.4,92.1,85.8,1.3,2.1,89.5,20.5,894,18.4,4304,70.4,6,136400,3319,2.17,23828,35051,17.3,236,1379,0.7,492,791,0,0,0,0,0,0,0,0,72523,10560,6583,0,4528.54,1.6
209152,194851,7.3,194851,6.2,20.5,8.3,49.3,80.4,11.4,0.7,5.6,0.1,1.8,24.8,57.2,68,13,23.1,85,38.8,8937,18,83500,46,38.6,151400,70239,2.61,21720,38310,29.8,3991,57295,4,11844,13887,5.8,0.9,0,0,9.7,0,979406,779612,2119149,12425,340272,1786,585.45,332.8
218568,201307,8.6,201292,6,28.6,11.3,50.6,83.2,12.1,0.6,2.2,0.1,1.8,11,73.5,88.1,9.1,13,87.8,31.8,12132,29.2,76520,82.1,5.3,194300,68211,2.98,28894,65892,9.4,4097,47496,3.3,15681,18189,4.9,0.2,1.8,0,2.9,24.4,0,1232790,1699810,9214,0,1425,631.52,318.7
2693,2726,-1.2,2726,5.1,20.6,26.5,50.8,97.4,0.1,0.3,1.2,0,0.9,7.1,90.5,91.1,3,3.3,89.2,21.7,256,13.1,1502,74,5,76700,1343,1.98,23677,37875,11.2,106,505,-2.9,242,310,0,0,0,0,0,13.9,0,54578,12191,4422,937,0,1019.89,2.7
61697,61948,-0.4,61948,6,25.1,15.3,50.7,91.5,1.6,2.5,1.6,0.1,2.8,6.7,85.6,85.1,4.1,6.6,82.2,14.3,5321,22,26458,74.3,10.4,102800,23368,2.62,19477,39479,20.2,1061,20016,-0.8,3573,4489,0,1.7,1.1,0,1.8,21.5,847991,0,452539,7666,53249,43,593.09,104.4
16243,16276,-0.2,16276,4.2,18.3,25.5,50.6,95.2,1.6,0.5,0.9,0.1,1.7,8.4,87.7,92.9,6.8,9.5,85.2,26.6,1503,21.9,12460,73.2,8,168300,6997,2.28,22260,35423,21.5,454,3987,0.6,1707,2338,0,0,0,0,0,31.2,138701,0,234433,14153,41073,47,369.99,44
692254,670743,3.2,670850,5.4,21.6,15.7,52.1,80.9,6.9,0.2,10.2,0,1.8,4,77.8,88.7,15.5,19,93.7,49.2,38108,31.5,272940,69.3,37.2,391100,257451,2.56,44692,84916,6.6,19597,329894,2.6,52921,68025,2.9,0.3,6.2,0,1.5,30,10340798,12398878,11241440,17133,1294000,1594,396.11,1693.6
6110,6010,1.7,6010,7,23.8,18.3,50,95.3,1,0.6,1.1,0.1,1.8,12.2,84,83,2.4,7.9,88.9,15.7,471,12.4,3123,54.5,16.7,74200,2727,2.17,21476,38634,16.8,259,2014,3.7,435,727,0,0,0,0,0,37.6,0,119079,110618,18781,11006,0,1056.07,5.7
66533,66539,0,66537,5.9,22.4,16.7,51.5,71.8,26,0.4,0.4,0.1,1.3,4.4,68.3,86.5,2.5,4.6,78.2,14.5,4965,24.6,30617,71.7,7,81800,25184,2.54,19153,37383,20.6,935,16339,-2.4,3148,3863,12.1,0,1.7,0,0,29.3,1562273,66953,370058,5315,53708,88,713.8,93.2
94295,93410,0.9,93389,5.1,24.1,18,50.6,96.9,1.3,0.1,0.7,0,0.9,1.4,95.7,93.6,3,11.9,90.9,35.9,6391,27.6,36747,86.6,7.4,224700,34621,2.68,34455,67663,8.1,2755,27828,0.6,10614,13656,0,0,0.3,0,0.4,20.3,2964442,424626,916653,9332,94053,154,400.16,233.4
22254,22677,-1.9,22678,4.3,19.3,24.6,49.8,97.7,0.6,0.2,0.5,0,0.9,3.1,94.8,90.2,3.1,4.2,91.9,23.7,2271,21.5,13596,78.3,9,138000,9616,2.33,29675,50817,9.5,719,6736,-4.5,1991,2655,0,0,0,0,0,23,419517,120531,310735,14017,81271,28,601.09,37.7
5807,5925,-2,5925,5.7,23.9,20.4,51.1,73.1,0.7,17.6,0.2,0,8.4,3.9,70.7,89.9,1,8,80.7,13.3,511,24.5,2803,72.9,5.5,68400,2328,2.51,19752,34867,21.6,84,786,0,456,863,0,0,0,0,0,0,0,0,38082,6735,2195,0,516.68,11.5
8352,8508,-1.8,8508,5.7,22.5,18.7,50.3,98.3,0.3,0.2,0.5,0.1,0.6,1.4,97,88.4,1.1,1.6,82.5,16,673,26.7,3680,76.6,6.2,99500,3283,2.55,27390,52317,7.1,119,1349,-8.8,518,680,0,0,0,0,0,28.7,93073,118293,24040,2812,8420,19,364.68,23.3
41835,42037,-0.5,42040,6.4,24,15.2,50.6,94.9,2.3,0.3,0.5,0.1,2,1.6,93.5,86.1,1.3,1.6,87.7,14.5,3883,26.2,18056,66.8,18.1,118600,15969,2.56,22026,46048,16.5,720,13484,6.8,2728,3210,0,0,0,0,0,22.6,1025387,0,450943,10489,62173,23,408.68,102.9
22976,23956,-4.1,23956,4.9,20.5,18,52.2,39.2,58.8,0.3,0.3,0,1.5,1.9,37.8,89.7,1.8,3.4,81.4,15.5,2077,28.2,11646,73.6,8,91900,9408,2.46,20257,36120,22.7,290,4676,4,1330,1148,32.6,0,0,0,0,34.1,263153,0,216197,9280,8892,64,686.28,34.9
52027,50513,3,50513,7.6,25.2,11.3,48.6,75,19.5,0.7,1.7,0.2,2.9,6.2,70,80.3,2.1,4.8,90.4,19.5,6625,21.9,21389,63.1,15.7,154500,18386,2.69,22701,51990,15.5,792,8460,5.9,2319,3332,0,0,0,0,0,33,0,0,648346,13688,71770,126,613.03,82.4
323866,311687,3.9,311687,7.5,27.7,14.8,51,77.7,13.1,0.5,6.7,0.1,1.9,17.1,63.4,92.6,22,37.3,87.5,40.4,11742,30.2,104525,69.9,32.6,435300,98326,3.13,34591,84951,13.6,9425,103462,2.8,25962,32878,7.3,0,6.5,0,6.8,26.4,13670426,3228168,3866839,13019,435305,483,173.55,1795.9
20441,20767,-1.6,20767,7,25.5,16.9,51.4,66.4,32,0.3,0.3,0.1,1,1.4,65.5,84.5,0.2,0.8,70.6,11.6,1222,25.3,9100,69.8,5.6,75200,7704,2.49,17752,31214,29.9,384,3979,1.5,1399,1383,0,0,0,0,0,26.2,0,182680,215511,10760,14329,26,624.59,33.2
395118,389938,1.3,389891,5.1,22.4,16.5,50.9,93.6,1.4,0.3,3.3,0.1,1.3,4.6,89.4,89.2,4.6,7.2,95.6,40.2,26579,23.8,162596,76.9,22.6,253800,153422,2.52,37577,75850,5.4,12424,222812,1.3,26370,36589,0.8,0.3,2.2,0,1,24.7,15663482,6882092,5955006,15712,616641,1020,549.57,709.4
17228,17096,0.8,17096,7.2,25.5,16.9,49,93.8,2.3,1.2,1.7,0.2,0.8,27.3,68.5,88.2,12.8,22.5,78.9,14.7,1161,15.1,6985,75.9,11.8,83100,6300,2.65,22748,46548,15.8,460,6534,2.5,924,1394,0,0,0,0,0,27.8,1266847,121956,162386,9840,12931,11,714.19,23.9
874589,839631,4.2,839631,8.4,29.4,9.9,48.7,82.7,6.3,2.6,5,0.3,3,51.5,36.2,80.4,20.6,42.1,72.4,15,44753,23.6,291454,58,18.5,161700,255271,3.19,20295,48552,22.9,12344,195927,3.1,43515,53051,4.4,2.3,0,0.2,24,31.4,9456205,5730521,7876043,10037,940340,2297,8131.92,103.3
8272,8347,-0.9,8347,6,23.2,20.5,49.6,97.1,0.5,1,0.2,0,1.1,2.2,95.5,90.9,0.4,2.4,90.2,19.4,693,27.4,3991,78.5,8.7,93200,3461,2.36,25406,51925,9.1,261,1607,2.2,759,725,0,0,0,0,0,0,0,166565,52391,6266,2239,15,617.06,13.5
69789,67861,2.8,67861,4.2,15.6,11.4,41.2,73.4,23.1,0.8,1.2,0.1,1.4,17.8,57.1,80.9,7.3,15.7,81.7,17.9,5028,24,24937,57,26,109900,20558,2.26,16330,37617,26,946,11331,0.9,3745,4125,0,0,0,0,7.5,29,0,0,626334,9835,73827,222,784.17,86.5
63034,65024,-3.1,65024,5.7,21,15.9,51,97.8,0.8,0.1,0.6,0,0.7,0.8,97.1,87.7,0.7,1.5,71.9,12.5,3083,24.4,30311,73.1,8.6,66400,26362,2.41,19351,32961,23.4,1354,19720,-5.5,2844,3975,0,0,0,0,0,30.7,0,589037,894872,13658,75472,25,786.83,82.6
180445,182494,-1.1,182493,4.5,18.5,17.4,50.2,88.1,6.8,0.4,2,0,2.6,9.8,80.2,88.2,7.4,11.9,88.7,29.9,11977,27.3,83710,69.8,21.8,232400,69862,2.44,30442,58590,12.5,4682,44305,-1.1,15868,20802,0,0,2.3,0,3.7,32,0,946508,2241099,12346,321410,289,1124.24,162.3
96063,96317,-0.3,96317,6.1,23.5,15.7,51.5,80.9,14.8,0.8,1.4,0.3,1.7,10.3,72.3,85.1,6.5,9.7,77.9,18.1,7358,21.5,40428,64.2,16.6,114800,34646,2.66,20500,40821,21,1950,32861,0.4,6748,8145,0,0,3.3,0,0,28.6,3346076,636186,1039780,10932,144251,75,509.91,188.9
50815,48586,4.6,48586,6.7,24.8,13.4,51.4,93.1,3.5,0.3,1.2,0,1.8,2.9,90.5,80,3.1,4.1,84.6,27.4,3237,24.1,19910,66,14.7,154300,18012,2.63,25637,49024,16.9,1045,14487,0.5,4020,4184,1.6,0,0,0,0,27,1015569,0,731697,16060,46401,187,172.12,282.3
10021,10198,-1.7,10198,5,23.4,22.7,50.1,94.9,0.4,1.5,1,0.2,2,17.2,79.2,86.8,7.5,14.1,81.8,16.7,1034,22.9,4543,76.3,7.9,122700,3938,2.52,20380,37453,15,218,1664,-12.7,635,992,0,0,0,0,0,0,0,63380,76253,7645,0,17,1452.98,7
17269,17768,-2.8,17768,4.5,19.4,16.5,47.3,90.8,6.5,0.6,0.8,0,1.3,3.5,87.8,86.7,1.5,3.4,86.3,19.1,1458,23.6,7094,74.7,10.4,103300,6373,2.65,23195,48163,14.6,303,3825,-0.5,1069,1349,0,0,0,0,0,26.9,0,217636,104527,5708,13125,12,380.28,46.7
7717,7523,2.6,7523,11.5,36.1,6.9,45.8,13.1,1,78.8,0.9,0.2,6,2.1,12.1,83.1,1.2,33.9,78.7,11,367,7.6,2704,56,17.5,131000,1828,4,21461,61607,22,72,1591,-4.3,219,189,0,51.9,0,0,0,39.7,0,0,41576,5599,0,20,35572.58,0.2
252603,254969,-0.9,254969,7.2,24.3,14.8,52.6,48.5,48.2,0.5,1.3,0.1,1.5,2.8,46.4,85,2.3,3.9,85.8,22.7,19567,20.3,112696,62.2,19.5,121700,98554,2.53,24308,41053,19.5,6313,107774,-1.5,19540,21540,17,0.6,1.9,0,1.2,25.5,0,5467350,3706835,14686,675315,289,878.54,290.2
53854,52431,2.7,52431,6,24.4,14.9,50.3,86.3,2.6,6,0.5,0.1,4.5,5.3,82.1,85.6,1.9,3.6,85.1,16.8,4459,25.8,22492,76.3,6.2,108400,19762,2.64,23500,49637,13.9,1101,11524,2.1,3520,4627,0,0,0,0,1.6,25.2,419712,198898,440093,8727,38363,100,1100.5,47.6
97882,88995,10,88995,7.2,27.3,9.6,47.5,83.8,1.3,6.4,1.4,0.4,6.7,4.7,80.3,84,3.4,7,92.4,21.3,9600,32.8,41313,76.7,11.1,218900,31123,2.89,29534,71037,9.9,2070,16807,1.7,6351,7646,0,4.1,1,0,0,25.7,0,136960,853888,10362,113679,117,24607.9,3.6
810,824,-1.7,824,5.8,20,28.3,51.1,98.3,0,0.4,0.6,0,0.7,0.6,98,95.7,0.1,0.9,92,17.2,58,16.6,544,81.4,2.7,80000,354,1.97,25251,36923,15.5,21,0,0,118,152,0,0,0,0,0,0,0,0,0,0,0,0,773.07,1.1
30941,31807,-2.7,31807,5.8,22.2,18.9,51.6,87.1,10.8,0.2,0.4,0.1,1.4,3.8,83.7,85.3,2.3,4.3,79.6,14.2,2553,19,14582,68.4,14.3,89100,12462,2.49,20900,39467,17.9,642,9456,-6.4,1879,3133,0,0,0,0,0,20.2,0,0,403505,12779,0,11,544.73,58.4
1231393,1163543,5.8,1163414,7.2,23.7,10.9,51.3,69.8,22.2,0.3,4.6,0.1,3,5.1,65.7,80.4,9.4,12.1,89.7,36.4,68862,21.5,541069,55.1,35.7,150800,468295,2.47,28283,50877,18.1,27088,599369,1.5,87914,97456,11.8,0.4,3.8,0,1.8,31.9,14289424,22138442,19403588,17288,2596341,5058,532.19,2186.1
34884,35244,-1,35251,5.1,20.1,17.4,47.8,92,5.4,0.4,0.8,0,1.5,3.1,89.5,85,2,6.5,84.8,19.2,3008,23.3,16213,74.5,14.1,94400,13429,2.4,23115,47618,12.3,718,9130,3.9,1823,2312,1.4,0,1.4,0,0,29.1,428053,0,426239,12435,32950,28,323.71,108.9
10109,10438,-3.2,10438,6.4,23.4,20.1,49,94.2,0.4,3.4,0.5,0.1,1.4,4.2,90.6,85.9,1.6,5.1,90,17.4,913,18.1,4746,79.1,8.1,97600,4135,2.42,25303,52510,12.2,315,4352,-7.9,834,993,0,0,0,0,0,21,0,302279,112949,11221,38276,14,759.1,13.8
5462,5927,-7.8,5927,4.2,23.8,17.5,53.8,33.2,63.7,0.5,1.2,0.1,1.3,5.5,29.2,84,2.8,3.5,71.4,16,335,19.6,2608,45.5,23.3,104000,2488,2.23,19710,32155,29,236,3930,-7.5,256,596,0,0,0,0,0,30.1,311546,0,131626,23509,24206,13,6.89,859.7
11341,11539,-1.7,11539,3.5,16.9,26.2,49.2,87.2,9.1,0.9,0.2,0,2.6,2.5,85.3,88.1,0.9,2.1,80.3,8.4,1272,25.2,14925,81.3,2.2,79700,4096,2.72,16202,29379,27.9,161,1138,1.6,636,805,0,0,0,0,0,15.9,0,0,53307,4801,7788,54,567.37,20.3
7904,8330,-5.1,8330,4.8,19.5,24.3,49.5,95.5,0.3,1.5,0.3,0,2.4,1.8,94,94.2,0.8,0.9,79.8,12.7,838,37.7,4667,82.5,3.3,74600,3507,2.32,17884,30038,23.5,83,759,15.3,697,1027,0,0,0,0,0,0,0,0,13268,1596,3264,1,820.9,10.1
48974,48879,0.2,48879,8.3,28.9,13.8,49.2,95.2,2,0.9,0.8,0.2,1,80.4,16.8,85.3,23.3,72.2,67,15.3,2980,18.8,18803,66.7,15.9,91900,15082,3.14,17867,40450,22.1,765,10352,0.4,2735,3687,0,0,0,0,61.5,0,0,39272,524418,11036,58971,63,3144.75,15.5
159774,159427,0.2,159429,5.3,20.2,15.2,50.6,87.5,7.3,0.3,2.5,0,2.4,4.5,84.3,86.2,5.1,6.7,90.3,28.6,11424,22.7,71808,65.7,36,178200,64242,2.39,29987,59432,13.2,2985,42626,1.5,8673,10659,2.7,0,2.8,0,1.6,30.5,0,1387692,1384387,8915,171796,241,652.43,244.4
121112,122151,-0.9,122151,5,19.9,17.7,51.3,96.2,0.7,0.5,0.9,0,1.7,1.5,94.9,85.9,2.3,5.7,91.4,24.6,11991,23.1,61493,70.6,21.2,152800,51719,2.29,25770,46808,13.4,3219,45311,3.4,8198,12364,0,0,0.8,0,0.9,26,584124,1195617,2382310,19729,198512,344,867.52,140.8
11044,11395,-3.1,11391,3.8,15,35.2,53.3,69.9,28,0.2,0.7,0,1.1,1.6,68.7,90.3,1.8,3.7,87.9,28.3,1460,26,7591,79.2,6.7,233400,5182,2.14,30737,49248,11.7,469,4187,-1.9,1033,1820,0,0,0,0,0,16.7,0,49291,166615,14500,15990,32,133.25,85.5
183074,172780,6,172780,6.2,20.8,10.3,48.9,85.4,4.9,0.4,7.2,0.1,2,8,78.1,72,10.4,14.4,90.7,35.7,9517,17.6,73901,54.2,32.5,130900,66667,2.43,23691,44246,21.6,3369,64443,1.3,8694,9383,0,0.8,4.4,0,3.4,30.5,0,413344,2079578,12769,315997,1055,499.81,345.7
34848,35089,-0.7,35089,6,23.9,20.1,50.9,90.1,6.9,0.9,0.5,0.1,1.6,20.1,71.5,86.1,7.5,15.9,78.7,14.8,2994,29.5,16132,72.1,6.6,83400,13395,2.54,21182,40769,17,626,7148,7,2250,2855,0,0,0,0,7.1,26.3,153569,41616,400271,11364,44297,6,958.86,36.6
