"year","imdb","title","test","clean_test","binary","budget","domgross","intgross","code","budget_2013","domgross_2013","intgross_2013","period_code","decade_code","int_only","roi_total","roi_dom","roi_int"
2009,"tt1055369","Transformers: Revenge of the Fallen","ok-disagree","ok","PASS",210000000,402111870,836519699,"2009PASS",228003635,436585563,908235868,2,2,471650305,3.98342714141378,1.91481843260964,2.06860870880414
2009,"tt1049413","Up","notalk","notalk","FAIL",175000000,293004164,731542621,"2009FAIL",190003029,318123879,794258938,2,2,476135059,4.18024355811717,1.67430951324465,2.50593404487252
2009,"tt1193138","Up in the Air","men-disagree","men","FAIL",30000000,83823381,166842739,"2009FAIL",32571948,91009693,181146433,2,2,90136740,5.56142460377255,2.79411268248371,2.76731192128883
2009,"tt1068678","Veronika Decides to Die","ok","ok","PASS",9000000,NA,NA,"2009PASS",9771584,NA,NA,2,2,NA,NA,NA,NA
2009,"tt0409459","Watchmen","men-disagree","men","FAIL",138000000,107509799,184068357,"2009FAIL",149830960,116726786,199848831,2,2,83122045,1.33382867599594,0.779056518092122,0.554772157903814
2009,"tt1178663","Whatever Works","dubious-disagree","dubious","FAIL",15000000,5306706,35106706,"2009FAIL",16285974,5761658,38116460,2,2,32354802,2.34044706199334,0.353780375677869,1.98666668631548
2009,"tt0386117","Where the Wild Things Are","notalk","notalk","FAIL",100000000,77233467,99123656,"2009FAIL",108573160,83854815,107621685,2,2,23766870,0.991236554227583,0.772334663557734,0.218901890669849
2009,"tt1172233","Whip It","ok","ok","PASS",15000000,13043363,18856151,"2009PASS",16285974,14161591,20472719,2,2,6311128,1.25707673363595,0.869557510039007,0.387519223596943
2009,"tt0365929","Whiteout","ok","ok","PASS",35000000,10275638,12254746,"2009PASS",38000606,11156585,13305365,2,2,2148780,0.350135600469108,0.293589660122789,0.0565459403463197
2009,"tt0458525","X-Men Origins: Wolverine","dubious-disagree","dubious","FAIL",150000000,179883157,374825760,"2009FAIL",162859739,195304827,406960171,2,2,211655344,2.49883840842948,1.19922104873323,1.29961735969625
2009,"tt0448182","Yesterday Was a Lie","ok","ok","PASS",200000,NA,NA,"2009PASS",217146,NA,NA,2,2,NA,NA,NA,NA
2009,"tt0403702","Youth in Revolt","notalk-disagree","notalk","FAIL",18000000,15285588,19685588,"2009FAIL",19543169,16596046,21373265,2,2,4777219,1.09364376882787,0.849199328931761,0.244444439896109
2009,"tt1156398","Zombieland","ok-disagree","ok","PASS",23600000,75590286,102236596,"2009PASS",25623266,82070762,111001503,2,2,28930741,4.33205911377574,3.20297818396765,1.12908092980809
2008,"tt0478087","21","ok","ok","PASS",35000000,81159365,157852532,"2008PASS",37878971,87835235,170836899,2,2,83001664,4.51007233010633,2.31883899380477,2.19123333630156
2008,"tt0800308","Appaloosa","notalk","notalk","FAIL",20000000,20211394,27735474,"2008FAIL",21645126,21873909,30016892,2,2,8142983,1.38677372448652,1.01056972364125,0.376204000845271
2008,"tt0455824","Australia","men","men","FAIL",130000000,49554002,215080810,"2008FAIL",140693320,53630131,232772564,2,2,179142433,1.65446777430513,0.381184629092554,1.27328314521258
2008,"tt0871426","Baby Mama","ok","ok","PASS",30000000,60494212,64391484,"2008PASS",32467689,65470243,69688090,2,2,4217847,2.14638282385913,2.0164737625767,0.129909061282434
2008,"tt0799934","Be Kind Rewind","notalk","notalk","FAIL",20000000,11175164,30894247,"2008FAIL",21645126,12094392,33435494,2,2,21341102,1.5447123754327,0.558758216514887,0.985954158917809
2008,"tt0960731","Bedtime Stories","ok","ok","PASS",80000000,110101975,218357961,"2008PASS",86580505,119158557,236319281,2,2,117160724,2.72947450468209,1.37627468215853,1.35319982252356
2008,"tt0861689","Blindness","ok","ok","PASS",25000000,3073392,20052958,"2008PASS",27056408,3326198,21702440,2,2,18376242,0.802118300404104,0.122935683110633,0.679182617293471
2008,"tt0397892","Bolt","ok-disagree","ok","PASS",150000000,114053759,313953759,"2008PASS",162338447,123435400,339778437,2,2,216343037,2.09302505524153,0.760358388792521,1.33266666644901
2008,"tt0887883","Burn After Reading","notalk","notalk","FAIL",37000000,60355347,163415735,"2008FAIL",40043484,65319955,176857711,2,2,111537756,4.41664144408613,1.6312255696832,2.78541587440294
2008,"tt0824747","Changeling","ok","ok","PASS",55000000,35739802,113805580,"2008PASS",59524097,38679626,123166807,2,2,84487181,2.06919236422856,0.649814578455512,1.41937778577305
2008,"tt0892255","Che: Part One","notalk","notalk","FAIL",58000000,293708,30118557,"2008FAIL",62770866,317867,32595998,2,2,32278131,0.519285459595221,0.00506392567532842,0.514221533919892
2008,"tt0970411","City of Ember","ok","ok","PASS",38000000,7871693,11817059,"2008PASS",41125740,8519189,12789087,2,2,4269898,0.310975243241824,0.207149804477682,0.103825438764141
2008,"tt1060277","Cloverfield","ok","ok","PASS",25000000,80048433,170764033,"2008PASS",27056408,86632922,184810452,2,2,98177530,6.83056124818934,3.20193730076808,3.62862394742125
2008,"tt0489018","Day of the Dead","ok","ok","PASS",18000000,NA,NA,"2008PASS",19480614,NA,NA,2,2,NA,NA,NA,NA
2008,"tt0452608","Death Race","notalk","notalk","FAIL",65000000,36316032,72516819,"2008FAIL",70346660,39303255,78481785,2,2,39178530,1.11564337240745,0.558708188846493,0.556935183560954
2008,"tt1034303","Defiance","ok","ok","PASS",50000000,28644813,42268745,"2008PASS",54112816,31001030,45745616,2,2,14744586,0.845374892336041,0.57289626176542,0.272478630570621
2008,"tt0832266","Definitely, Maybe","ok","ok","PASS",7000000,32241649,55863786,"2008PASS",7575794,34893728,60458935,2,2,25565207,7.98054104955863,4.60594995059264,3.374591098966
2008,"tt0483607","Doomsday","ok","ok","PASS",33000000,11008770,21621188,"2008PASS",35714458,11914311,23399667,2,2,11485356,0.655187515375426,0.333599098717948,0.321588416657478
2008,"tt0918927","Doubt","ok","ok","PASS",20000000,33446470,50946957,"2008PASS",21645126,36197653,55137666,2,2,18940013,2.54734788792636,1.67232350599391,0.87502438193245
2008,"tt1059786","Eagle Eye","notalk-disagree","notalk","FAIL",80000000,101440743,178066569,"2008FAIL",86580505,109784884,192713668,2,2,82928784,2.22583210850988,1.26800928222814,0.957822826281736
2008,"tt0808244","Easy Virtue","ok","ok","PASS",14000000,2656784,12656784,"2008PASS",15151588,2875321,13697884,2,2,10822563,0.904055997298765,0.189770273584525,0.71428572371424
2008,"tt1129423","Fireproof","men","men","FAIL",500000,33456317,33473297,"2008FAIL",541128,36208310,36226687,2,2,18377,66.9466133705888,66.9126528289055,0.0339605416832986
2008,"tt0486321","Fly Me to the Moon","nowomen","nowomen","FAIL",25000000,14543943,57546746,"2008FAIL",27056408,15740274,62280329,2,2,46540055,2.30186981952667,0.581757711518839,1.72011210800783
2008,"tt0800039","Forgetting Sarah Marshall","ok","ok","PASS",30000000,63172463,105173042,"2008PASS",32467689,68368797,113824188,2,2,45455391,3.50576808839089,2.10574879536391,1.40001929302698
2008,"tt0369436","Four Christmases","ok","ok","PASS",80000000,120146040,163546040,"2008PASS",86580505,130028810,176998734,2,2,46969924,2.04432549798595,1.50182549755283,0.542500000433123
2008,"tt0870111","Frost/Nixon","notalk","notalk","FAIL",29000000,18622031,28144586,"2008FAIL",31385433,20153811,30459656,2,2,10305845,0.970502971872333,0.642139013981422,0.328363957890911
2008,"tt0978759","Frozen River","ok","ok","PASS",1000000,2511476,6030129,"2008PASS",1082256,2718061,6526145,2,2,3808084,6.03013057908665,2.51147695184873,3.51865362723792
2008,"tt0876563","Gake no ue no Ponyo","ok","ok","PASS",34000000,15090399,205312666,"2008PASS",36796715,16331680,222200929,2,2,205869249,6.03860776702486,0.443835271708358,5.5947724953165
2008,"tt0995039","Ghost Town","notalk","notalk","FAIL",20000000,13252641,26612350,"2008FAIL",21645126,14342754,28801384,2,2,14458630,1.33061752562679,0.662632040118408,0.667985485508377
2008,"tt1205489","Gran Torino","men-disagree","men","FAIL",25000000,148095302,274543085,"2008FAIL",27056408,160277075,297125986,2,2,136848911,10.9817232945334,5.92381202264543,5.05791127188798
2008,"tt1104733","Hamlet 2","ok","ok","PASS",9000000,4886216,4898285,"2008PASS",9740307,5288138,5301200,2,2,13062,0.544253892613446,0.542912867120102,0.00134102549334431
2008,"tt0448157","Hancock","nowomen","nowomen","FAIL",150000000,227946274,624346274,"2008FAIL",162338447,246696294,675702695,2,2,429006401,4.1623084825987,1.51964182582084,2.64266665677786
2008,"tt1227929","Herb & Dorothy","ok","ok","PASS",82500000,75986503,160388063,"2008PASS",89286146,82236872,173580993,2,2,91344121,1.9440977214987,0.92104851294623,1.02304920855247
2008,"tt0962726","High School Musical 3: Senior Year","ok","ok","PASS",11000000,90559416,274392880,"2008PASS",11904819,98008500,296963426,2,2,198954926,24.9448081487001,8.23267451609302,16.7121336326071
2008,"tt0465502","Igor","men","men","FAIL",30000000,19528602,31013349,"2008FAIL",32467689,21134953,33564393,2,2,12429440,1.03377832034796,0.6509534140234,0.382824906324562
2008,"tt0780536","In Bruges","notalk","notalk","FAIL",15000000,7800825,34533783,"2008FAIL",16233845,8442492,37374405,2,2,28931913,2.30225217747243,0.520054983893218,1.78219719357922
2008,"tt0367882","Indiana Jones and the Kingdom of the Crystal Skull","notalk","notalk","FAIL",185000000,317023851,786558145,"2008FAIL",200217418,343101064,851257517,2,2,508156453,4.25166564179746,1.71364243644377,2.53802320535369
2008,"tt0494238","Inkheart","ok","ok","PASS",60000000,17303424,58051454,"2008PASS",64935379,18726740,62826552,2,2,44099812,0.967524221272351,0.288390401170986,0.679133820101366
2008,"tt0371746","Iron Man","men-disagree","men","FAIL",186000000,318604126,582443126,"2008FAIL",201299674,344811326,630352749,2,2,285541423,3.13141465395518,1.71292540692341,1.41848924703177
2008,"tt0373051","Journey to the Center of the Earth","notalk","notalk","FAIL",45000000,101704370,240904370,"2008FAIL",48701534,110070196,260720275,2,2,150650079,5.35343044841257,2.26009710494951,3.09333334346306
2008,"tt0489099","Jumper","notalk","notalk","FAIL",82500000,81168265,223113205,"2008FAIL",89286146,87844867,241465674,2,2,153620807,2.70440247247317,0.983857753250991,1.72054471922217
2008,"tt0441773","Kung Fu Panda","notalk-disagree","notalk","FAIL",130000000,215434591,631910531,"2008FAIL",140693320,233155446,683889160,2,2,450733714,4.86085025216549,1.65718916861156,3.20366108355393
2008,"tt1139797","L&aring;t den r&auml;tte komma in (Let the Right One In)","notalk-disagree","notalk","FAIL",4500000,2122085,12247682,"2008FAIL",4870153,2296640,13255131,2,2,10958491,2.72170730570477,0.471574507002141,2.25013279870263
2008,"tt0866439","Made of Honor","men","men","FAIL",40000000,46012734,106548738,"2008FAIL",43290252,49797572,115313044,2,2,65515472,2.66371847408049,1.15031836728509,1.51340010679541
2008,"tt0467197","Max Payne","ok","ok","PASS",35000000,40687294,85761789,"2008PASS",37878971,44034081,92816237,2,2,48782156,2.45033681089172,1.16249411843843,1.28784269245329
2008,"tt0765476","Meet Dave","notalk","notalk","FAIL",60000000,11803254,50648806,"2008FAIL",64935379,12774146,54814990,2,2,42040844,0.844146763199765,0.19672089693971,0.647425866260055
2008,"tt1013753","Milk","notalk-disagree","notalk","FAIL",20000000,31841299,57293371,"2008FAIL",21645126,34460447,62006112,2,2,27545665,2.86466856325992,1.59206497573634,1.27260358752358
2008,"tt1046997","Miracle at St. Anna","men","men","FAIL",45000000,7916887,9110458,"2008FAIL",48701534,8568101,9859851,2,2,1291750,0.202454629047208,0.175930823862756,0.0265238051844527
2008,"tt0981227","Nick and Norah's Infinite Playlist","ok","ok","PASS",10000000,31487293,33544594,"2008PASS",10822563,34077322,36303849,2,2,2226527,3.35445947507998,3.14872937214595,0.205730102934028
2008,"tt0410377","Nim's Island","ok","ok","PASS",37000000,48006762,94081683,"2008PASS",40043484,51955621,101820495,2,2,49864874,2.54274815348235,1.29748003445454,1.2452681190278
2008,"tt0910936","Pineapple Express","men","men","FAIL",26000000,87341380,101549277,"2008FAIL",28138664,94525760,109902346,2,2,15376586,3.90574143818626,3.35928386649771,0.546457571688549
2008,"tt1226681","Pontypool","nowomen-disagree","nowomen","FAIL",1500000,3865,31916,"2008FAIL",1623384,4183,34541,2,2,30358,0.0212771593165881,0.00257671629140117,0.0187004430251869
2008,"tt0368563","Possession","ok","ok","PASS",25000000,10103647,14805812,"2008PASS",27056408,10934736,16023683,2,2,5088947,0.59223245746442,0.404145886623235,0.188086570841185
2008,"tt0926129","Prom Night","ok","ok","PASS",18000000,43869350,57109687,"2008PASS",19480614,47477881,61807319,2,2,14329438,3.17276031443362,2.43718606610654,0.73557424832708
2008,"tt0830515","Quantum of Solace","notalk","notalk","FAIL",230000000,169368427,591692078,"2008FAIL",248918952,183300049,640362486,2,2,457062437,2.57257424898688,0.73638446380732,1.83618978517956
2008,"tt1082868","Quarantine","ok","ok","PASS",12000000,31691811,41291811,"2008PASS",12987076,34298662,44688323,2,2,10389661,3.44098417534478,2.64098415994486,0.800000015399925
2008,"tt1084950","Rachel Getting Married","ok","ok","PASS",12000000,12796861,13326864,"2008PASS",12987076,13849484,14423083,2,2,573599,1.11057200250464,1.06640509380248,0.044166908702159
2008,"tt0959337","Revolutionary Road","ok","ok","PASS",45000000,22911480,79564960,"2008PASS",48701534,24796094,86109680,2,2,61313586,1.76811022010108,0.509144003554385,1.25896621654669
2008,"tt1032755","RocknRolla","notalk","notalk","FAIL",18000000,5700626,27794339,"2008FAIL",19480614,6169538,30080599,2,2,23911061,1.54412992321495,0.316701414031406,1.22742850918354
2008,"tt0814314","Seven Pounds","ok","ok","PASS",54000000,69951824,166617328,"2008PASS",58441841,75705803,180322655,2,2,104616852,3.08550606747655,1.29540414375379,1.79010192372277
2008,"tt1000774","Sex and the City","ok","ok","PASS",57500000,152647258,415247258,"2008PASS",62229738,165203458,449403966,2,2,284200508,7.22169143633547,2.65473491146628,4.56695652486919
2008,"tt1010048","Slumdog Millionaire","notalk","notalk","FAIL",14000000,141319928,384519665,"2008FAIL",15151588,152944384,416148834,2,2,263204450,27.4656909889577,10.0942808106979,17.3714101782599
2008,"tt0811080","Speed Racer","ok","ok","PASS",120000000,43945766,93394462,"2008PASS",129870757,47560583,101076746,2,2,53516163,0.778287185929008,0.366214720685735,0.412072465243273
2008,"tt0942903","Stargate: The Ark of Truth","dubious-disagree","dubious","FAIL",7000000,NA,NA,"2008FAIL",7575794,NA,NA,2,2,NA,NA,NA,NA
2008,"tt0838283","Step Brothers","notalk-disagree","notalk","FAIL",65000000,100468793,128468793,"2008FAIL",70346660,108732985,139036162,2,2,30303177,1.9764429754021,1.54567373916544,0.43076923623666
2008,"tt0862846","Sunshine Cleaning","ok","ok","PASS",5000000,12062558,16462558,"2008PASS",5411282,13054780,17816707,2,2,4761927,3.2925112755166,2.41251148988354,0.879999785633053
2008,"tt0383028","Synecdoche, New York","dubious","dubious","FAIL",20000000,3083538,4383538,"2008FAIL",21645126,3337178,4744112,2,2,1406934,0.219176917704244,0.154176880282425,0.0650000374218196
2008,"tt0936501","Taken","ok","ok","PASS",25000000,145000989,226941585,"2008PASS",27056408,156928235,245608963,2,2,88680728,9.07766333949429,5.80003949526486,3.27762384422943
2008,"tt0200465","The Bank Job","ok","ok","PASS",20000000,30060660,66143005,"2008PASS",21645126,32533339,71583685,2,2,39050346,3.30715030256696,1.50303301537723,1.80411728718974
2008,"tt0844286","The Brothers Bloom","dubious","dubious","FAIL",20000000,3531756,5531756,"2008FAIL",21645126,3822265,5986778,2,2,2164513,0.27658781011485,0.176587791634939,0.100000018479911
2008,"tt0499448","The Chronicles of Narnia: Prince Caspian","ok","ok","PASS",225000000,141621490,419490286,"2008PASS",243507670,153270751,453996009,2,2,300725258,1.86440126916741,0.629428843042192,1.23497242612522
2008,"tt0421715","The Curious Case of Benjamin Button","dubious-disagree","dubious","FAIL",160000000,127509326,329809326,"2008FAIL",173161010,137997773,356938225,2,2,218940452,2.06130828758737,0.796933287695654,1.26437499989172
2008,"tt0468569","The Dark Knight","dubious-disagree","dubious","FAIL",185000000,533345358,1002891358,"2008FAIL",200217418,577216380,1085385502,2,2,508169122,5.42103435776002,2.88294787619327,2.53808648156675
2008,"tt0970416","The Day the Earth Stood Still","ok","ok","PASS",80000000,79366978,233066978,"2008PASS",86580505,85895413,252238208,2,2,166342795,2.91333722296954,0.99208722564046,1.92124999732908
2008,"tt0406759","The Eye","ok","ok","PASS",12000000,31418697,56918697,"2008PASS",12987076,34003083,61600619,2,2,27597536,4.743224648874,2.61822468737382,2.12499996150019
2008,"tt0865556","The Forbidden Kingdom","notalk-disagree","notalk","FAIL",55000000,52075270,129075270,"2008FAIL",59524097,56358790,139692526,2,2,83333736,2.34682310258314,0.94682309922316,1.40000000335998
2008,"tt0852713","The House Bunny","ok","ok","PASS",25000000,48237389,70237389,"2008PASS",27056408,52205219,76014858,2,2,23809639,2.80949555462055,1.92949555609895,0.879999998521607
2008,"tt0887912","The Hurt Locker","notalk-disagree","notalk","FAIL",15000000,17017811,49894223,"2008FAIL",16233845,18417633,53998338,2,2,35580705,3.32628148168225,1.13452068810562,2.19176079357663
2008,"tt0800080","The Incredible Hulk","notalk","notalk","FAIL",137500000,134806913,263417913,"2008FAIL",148810243,145895632,285085699,2,2,139190067,1.91576663845647,0.980413908738796,0.935352729717671
2008,"tt0981072","The Lucky Ones","ok","ok","PASS",14000000,266967,266967,"2008PASS",15151588,288927,288927,2,2,0,0.0190690903158138,0.0190690903158138,0
2008,"tt0467200","The Other Boleyn Girl","ok","ok","PASS",40000000,26814957,77714957,"2008PASS",43290252,29020656,84107503,2,2,55086847,1.9428739523161,0.670373921593249,1.27250003072285
